2025-11-28T17:19:41.778891, 81, 20.7, 11.8
2025-11-28T17:34:44.838282, 82, 21.1, 11.6
2025-11-28T17:49:46.216652, 80, 20.9, 11.6
2025-11-28T18:04:47.766809, 81, 21.1, 11.5
2025-11-28T18:19:50.394337, 80, 20.9, 11.4
2025-11-28T18:49:52.371320, 80, 20.9, 11.3
2025-11-28T19:34:54.882965, 82, 21.4, 11.0
2025-11-28T19:49:56.491556, 82, 21.2, 10.9
2025-11-28T20:19:58.440627, 82, 21.1, 10.6
2025-11-28T20:34:59.964398, 81, 21.0, 10.5
2025-11-28T20:50:02.058980, 81, 21.1, 10.4
2025-11-28T21:20:04.497474, 82, 21.1, 10.2
2025-11-28T21:35:06.086804, 82, 21.0, 10.1
2025-11-28T21:50:07.718501, 82, 21.1, 10.0
2025-11-28T22:05:09.248242, 83, 21.0, 9.9
2025-11-28T22:20:10.617897, 83, 21.0, 9.9
2025-11-28T22:35:12.010101, 83, 21.0, 10.0
2025-11-28T22:50:13.367367, 83, 21.0, 10.1
2025-11-28T23:20:15.340900, 84, 21.0, 10.1
2025-11-28T23:35:16.771229, 83, 20.9, 10.1
2025-11-28T23:50:18.529613, 84, 21.0, 10.2
2025-11-29T00:05:19.965894, 83, 20.9, 10.2
2025-11-29T00:20:21.451048, 84, 20.8, 10.4
2025-11-29T00:35:22.915597, 84, 20.8, 10.4
2025-11-29T00:50:24.380091, 84, 20.8, 10.6
2025-11-29T01:05:25.899269, 84, 20.8, 10.6
2025-11-29T01:20:27.419195, 84, 20.9, 10.8
2025-11-29T01:35:28.923919, 84, 20.8, 10.9
2025-11-29T01:50:30.456669, 84, 20.8, 11.1
2025-11-29T02:05:32.004726, 84, 20.8, 11.2
2025-11-29T02:20:33.525513, 86, 20.8, 11.3
2025-11-29T02:35:34.990663, 87, 20.9, 11.4
2025-11-29T02:50:36.522591, 87, 20.9, 11.4
2025-11-29T03:05:38.050842, 90, 21.0, 11.4
2025-11-29T03:20:39.534851, 89, 21.0, 11.4
2025-11-29T03:35:41.001752, 88, 21.0, 11.5
2025-11-29T03:50:42.483086, 89, 21.0, 11.5
2025-11-29T04:20:44.412237, 90, 21.0, 11.5
2025-11-29T04:50:46.216290, 89, 20.9, 11.4
2025-11-29T05:05:47.590194, 91, 21.0, 11.4
2025-11-29T05:20:49.086569, 91, 21.0, 11.4
2025-11-29T05:35:50.433830, 90, 20.9, 11.5
2025-11-29T05:50:51.909228, 89, 20.9, 11.5
2025-11-29T06:05:53.307870, 89, 20.9, 11.6
2025-11-29T06:20:54.687167, 89, 20.8, 11.6
2025-11-29T06:35:56.140933, 89, 20.9, 11.5
2025-11-29T06:50:57.543428, 89, 20.8, 11.4
2025-11-29T07:05:58.954384, 89, 20.8, 11.4
2025-11-29T07:21:00.362571, 89, 20.8, 11.4
2025-11-29T07:51:02.195650, 89, 20.8, 11.4
2025-11-29T08:06:03.662907, 88, 20.8, 11.4
2025-11-29T08:21:05.063493, 91, 20.9, 11.4
2025-11-29T08:36:06.461197, 93, 21.1, 11.4
2025-11-29T08:51:07.880066, 92, 21.0, 11.5
2025-11-29T09:06:09.310562, 94, 21.2, 11.5
2025-11-29T09:21:10.746603, 94, 21.3, 11.5
2025-11-29T09:36:12.208527, 93, 21.3, 11.4
2025-11-29T09:51:13.662361, 93, 21.4, 11.4
2025-11-29T10:06:15.144133, 91, 21.3, 11.4
2025-11-29T10:21:16.714252, 90, 21.3, 11.5
2025-11-29T10:36:18.172582, 91, 21.3, 11.6
2025-11-29T10:51:19.648364, 90, 21.3, 11.6
2025-11-29T11:06:21.142694, 89, 21.2, 11.8
2025-11-29T11:21:23.208407, 88, 21.5, 11.7
2025-11-29T11:36:24.720231, 86, 21.7, 11.6
2025-11-29T11:51:26.263739, 84, 21.7, 11.5
2025-11-29T12:06:27.808521, 83, 21.8, 11.4
2025-11-29T12:21:29.468197, 83, 21.8, 11.4
2025-11-29T12:36:31.019395, 83, 21.8, 11.4
2025-11-29T12:51:32.553918, 82, 21.7, 11.4
2025-11-29T13:06:34.095688, 81, 21.7, 11.4
2025-11-29T13:21:35.662715, 79, 21.7, 11.2
2025-11-29T13:36:37.205100, 79, 21.6, 10.9
2025-11-29T13:51:38.740439, 79, 21.8, 10.6
2025-11-29T14:06:40.300153, 79, 21.9, 10.4
2025-11-29T14:21:41.877477, 79, 21.9, 10.1
2025-11-29T14:36:43.388219, 78, 21.9, 9.8
2025-11-29T14:51:44.938789, 77, 21.9, 9.5
2025-11-29T15:06:46.619244, 76, 21.9, 9.3
