2025-11-25T09:14:17.690432, 84, 20.8, 4.3
2025-11-25T09:29:20.544426, 84, 20.8, 4.4
2025-11-25T09:44:22.096613, 84, 20.7, 4.7
2025-11-25T09:59:23.469470, 83, 20.5, 4.8
2025-11-25T10:14:25.003741, 80, 20.4, 4.9
2025-11-25T10:29:26.422547, 80, 20.4, 4.7
2025-11-25T10:59:28.403160, 78, 20.4, 4.8
2025-11-25T11:14:29.843535, 78, 20.2, 4.9
2025-11-25T11:29:31.316419, 78, 20.2, 5.1
2025-11-25T11:44:32.827633, 79, 20.2, 5.4
2025-11-25T11:59:34.334190, 79, 20.2, 5.7
2025-11-25T12:14:35.808569, 79, 20.2, 5.8
2025-11-25T12:29:37.174901, 79, 20.1, 6.0
2025-11-25T12:59:39.031269, 80, 20.1, 6.3
2025-11-25T13:44:41.352541, 80, 19.9, 6.7
2025-11-25T13:59:42.844316, 80, 19.9, 6.8
2025-11-25T14:14:44.270124, 81, 19.9, 7.0
2025-11-25T14:29:45.699462, 80, 19.9, 7.0
2025-11-25T14:44:47.130891, 80, 19.9, 6.9
2025-11-25T14:59:48.594380, 80, 20.0, 6.8
2025-11-25T15:14:50.055838, 79, 20.0, 6.8
2025-11-25T15:29:51.520350, 79, 20.1, 6.7
2025-11-25T15:44:52.987752, 80, 20.2, 6.7
2025-11-25T15:59:54.467070, 79, 20.2, 6.6
2025-11-25T16:14:56.002801, 79, 20.2, 6.5
2025-11-25T16:29:57.516457, 79, 20.3, 6.4
2025-11-25T16:44:59.061201, 79, 20.3, 6.1
2025-11-25T17:00:02.301970, 80, 20.3, 5.9
2025-11-25T17:15:03.813316, 80, 20.1, 5.8
2025-11-25T17:30:05.685042, 80, 20.1, 5.7
2025-11-25T17:45:07.188338, 80, 20.1, 5.5
2025-11-25T18:00:08.939831, 80, 20.2, 5.4
2025-11-25T18:15:10.505579, 80, 20.4, 5.3
2025-11-25T18:45:12.488407, 80, 20.3, 5.2
2025-11-25T19:00:14.078226, 80, 20.4, 5.2
2025-11-25T19:15:15.633063, 80, 20.5, 5.1
2025-11-25T19:30:17.189281, 80, 20.4, 4.8
2025-11-25T19:45:18.769136, 80, 20.3, 4.7
2025-11-25T20:00:20.395781, 79, 20.2, 4.7
2025-11-25T20:15:22.059077, 79, 20.2, 4.6
2025-11-25T20:30:23.641160, 79, 20.2, 4.6
2025-11-25T21:00:25.515799, 79, 20.2, 4.7
2025-11-25T21:15:26.961360, 80, 21.0, 4.6
2025-11-25T22:15:29.752771, 81, 20.9, 4.3
2025-11-25T22:45:32.244840, 81, 20.9, 4.2
2025-11-25T23:00:33.731773, 82, 20.8, 4.2
2025-11-25T23:30:35.650116, 83, 20.7, 3.9
2025-11-25T23:45:37.139943, 84, 20.6, 3.8
2025-11-26T00:00:38.660147, 85, 20.6, 3.7
2025-11-26T00:45:41.090275, 86, 20.5, 3.2
2025-11-26T01:15:43.029434, 87, 20.5, 3.0
2025-11-26T01:30:44.452453, 88, 20.7, 2.9
2025-11-26T01:45:45.919952, 88, 20.6, 2.8
2025-11-26T02:00:47.360580, 88, 20.6, 2.8
2025-11-26T02:15:48.815538, 88, 20.5, 2.8
2025-11-26T02:45:50.688687, 89, 20.4, 2.7
2025-11-26T03:00:52.140377, 88, 20.4, 2.6
2025-11-26T03:15:53.582658, 88, 20.5, 2.5
2025-11-26T03:30:55.037861, 89, 20.5, 2.5
2025-11-26T03:45:56.494533, 89, 20.4, 2.5
2025-11-26T04:00:57.973483, 89, 20.4, 2.5
2025-11-26T04:15:59.449290, 89, 20.4, 2.4
2025-11-26T04:31:01.253447, 89, 20.4, 2.2
2025-11-26T04:46:03.169927, 88, 20.3, 2.2
2025-11-26T05:01:04.677754, 89, 20.3, 2.2
2025-11-26T05:16:06.190843, 89, 20.3, 2.0
2025-11-26T05:46:08.153914, 89, 20.3, 1.5
2025-11-26T06:01:09.710225, 90, 20.3, 1.2
2025-11-26T06:16:11.240826, 89, 20.2, 1.0
2025-11-26T06:31:12.705704, 89, 20.3, 0.9
2025-11-26T06:46:14.158887, 88, 20.2, 0.8
2025-11-26T07:16:21.140277, 90, 20.4, 0.7
2025-11-26T07:31:22.656369, 89, 20.3, 0.6
2025-11-26T07:46:24.158909, 88, 20.3, 0.6
2025-11-26T08:16:26.275837, 84, 20.2, 0.6
2025-11-26T08:31:27.791749, 82, 20.0, 0.8
2025-11-26T08:46:29.843819, 83, 20.2, 0.9
2025-11-26T09:01:31.350132, 83, 20.1, 1.0
2025-11-26T09:16:32.854716, 83, 20.2, 1.2
2025-11-26T09:31:34.380338, 82, 20.0, 1.5
2025-11-26T09:46:35.901675, 81, 20.2, 1.8
2025-11-26T10:01:37.440683, 80, 20.2, 2.0
2025-11-26T10:16:38.956346, 79, 20.2, 2.2
2025-11-26T10:31:40.476960, 79, 20.2, 2.2
2025-11-26T10:46:41.976870, 80, 20.3, 2.5
2025-11-26T11:01:43.513966, 80, 20.3, 2.7
2025-11-26T11:16:45.036472, 80, 20.2, 2.9
2025-11-26T11:31:46.570819, 80, 20.3, 3.2
2025-11-26T12:01:48.555819, 79, 20.2, 3.7
2025-11-26T12:16:50.077133, 79, 20.3, 4.0
2025-11-26T12:31:51.678840, 80, 20.3, 4.2
2025-11-26T12:46:53.227850, 82, 20.4, 4.5
2025-11-26T13:01:55.071750, 83, 20.4, 4.7
2025-11-26T13:16:56.623416, 84, 20.3, 4.9
2025-11-26T13:31:58.153862, 86, 20.5, 5.7
2025-11-26T13:46:59.703054, 85, 20.3, 5.9
2025-11-26T14:32:02.153089, 84, 20.1, 6.2
2025-11-26T14:47:03.722822, 84, 20.2, 6.2
2025-11-26T15:02:05.486896, 84, 20.2, 6.2
2025-11-26T15:17:07.032623, 83, 19.9, 6.2
2025-11-26T15:32:08.601969, 83, 20.1, 6.2
2025-11-26T15:47:10.170503, 83, 20.0, 6.2
2025-11-26T16:17:12.227149, 83, 19.8, 6.1
2025-11-26T16:32:13.791236, 84, 19.9, 6.2
2025-11-26T16:47:15.299338, 84, 20.0, 6.2
2025-11-26T17:02:16.819841, 84, 20.0, 6.1
2025-11-26T17:17:18.337994, 84, 20.8, 6.1
2025-11-26T17:32:19.846234, 85, 20.4, 6.1
2025-11-26T17:47:21.369179, 85, 20.5, 6.1
2025-11-26T18:02:23.054084, 85, 20.5, 6.2
2025-11-26T19:02:25.885430, 86, 20.4, 6.6
2025-11-26T19:17:27.414838, 86, 20.5, 6.7
2025-11-26T19:47:29.562411, 85, 20.5, 6.6
2025-11-26T20:17:31.529864, 85, 20.6, 6.9
2025-11-26T20:32:33.056207, 84, 20.6, 7.2
2025-11-26T20:47:34.592867, 84, 20.4, 7.3
2025-11-26T21:32:37.070847, 85, 20.5, 7.9
2025-11-26T21:47:38.610418, 86, 20.4, 8.2
2025-11-26T22:17:40.606106, 86, 20.5, 8.6
2025-11-26T22:32:42.195194, 86, 20.5, 8.6
2025-11-26T22:47:43.902566, 86, 20.4, 8.8
2025-11-26T23:02:45.543851, 85, 20.5, 8.9
2025-11-26T23:17:47.126164, 85, 20.4, 9.0
2025-11-26T23:32:48.607746, 85, 20.4, 9.1
2025-11-26T23:47:50.115629, 85, 20.4, 9.2
2025-11-27T00:17:52.105812, 85, 20.3, 9.4
2025-11-27T00:32:53.586542, 85, 20.2, 9.6
2025-11-27T00:47:55.089712, 86, 20.2, 9.6
2025-11-27T01:02:56.580715, 86, 20.1, 9.8
2025-11-27T01:17:58.087992, 86, 20.1, 9.9
2025-11-27T01:32:59.619580, 86, 20.1, 9.6
2025-11-27T01:48:01.149775, 86, 20.2, 9.6
2025-11-27T02:18:03.099455, 87, 20.0, 9.9
2025-11-27T02:33:04.528059, 87, 20.0, 10.1
2025-11-27T03:03:06.386021, 87, 20.0, 10.5
2025-11-27T03:48:08.671101, 87, 19.9, 10.9
2025-11-27T04:03:10.110800, 87, 20.0, 10.9
2025-11-27T04:18:11.566456, 87, 20.0, 11.0
2025-11-27T04:33:13.031071, 87, 19.9, 10.9
2025-11-27T05:03:14.913158, 87, 19.8, 11.1
2025-11-27T05:18:16.399722, 87, 19.8, 11.1
2025-11-27T05:33:17.842172, 87, 19.8, 11.0
2025-11-27T05:48:19.279616, 87, 19.8, 10.9
2025-11-27T06:03:20.730739, 87, 19.7, 10.9
2025-11-27T06:18:22.172058, 87, 19.8, 10.9
2025-11-27T06:33:23.619049, 87, 19.8, 10.8
2025-11-27T06:48:25.059642, 87, 19.7, 10.8
2025-11-27T07:03:26.499291, 87, 19.7, 10.7
2025-11-27T07:18:27.955389, 88, 19.7, 10.7
2025-11-27T07:33:29.386517, 88, 19.8, 11.0
2025-11-27T07:48:30.821159, 88, 19.9, 11.0
2025-11-27T08:03:32.273702, 87, 19.9, 11.0
2025-11-27T08:18:33.707765, 87, 20.0, 11.1
2025-11-27T08:33:35.309130, 86, 20.2, 11.1
2025-11-27T08:48:36.750883, 86, 20.2, 11.2
2025-11-27T09:18:38.621948, 84, 20.3, 11.4
2025-11-27T09:48:40.629111, 84, 20.6, 11.6
2025-11-27T10:03:42.105889, 84, 20.6, 11.6
2025-11-27T10:18:43.734775, 84, 20.4, 11.7
2025-11-27T10:33:45.232549, 84, 20.4, 11.8
2025-11-27T10:48:46.692852, 82, 20.2, 12.0
2025-11-27T11:03:48.194168, 81, 20.1, 12.1
2025-11-27T11:18:49.700226, 79, 20.1, 12.3
2025-11-27T11:48:51.677515, 78, 20.0, 12.6
2025-11-27T12:03:53.181097, 78, 19.9, 12.7
2025-11-27T12:18:54.663377, 78, 19.9, 12.9
2025-11-27T12:33:56.184173, 78, 19.9, 13.1
2025-11-27T13:03:58.151245, 79, 19.9, 13.4
2025-11-27T13:18:59.662473, 79, 19.8, 13.5
2025-11-27T13:34:01.204911, 80, 19.9, 13.1
2025-11-27T13:49:02.765065, 80, 20.0, 13.3
2025-11-27T14:04:04.675978, 82, 20.2, 13.4
2025-11-27T14:34:06.632234, 82, 20.2, 13.5
2025-11-27T15:34:09.500059, 83, 20.1, 13.4
2025-11-27T15:49:11.035207, 84, 20.3, 13.2
2025-11-27T16:04:12.590743, 83, 20.5, 13.2
2025-11-27T16:34:14.674564, 84, 20.7, 13.1
2025-11-27T16:49:16.367834, 86, 21.4, 13.1
2025-11-27T17:04:17.929164, 87, 21.2, 13.1
2025-11-27T17:19:19.464060, 87, 21.3, 13.1
2025-11-27T17:34:21.008508, 88, 21.3, 13.1
2025-11-27T17:49:22.605866, 87, 21.6, 13.2
2025-11-27T18:04:24.164866, 87, 21.4, 13.2
2025-11-27T18:19:25.723887, 88, 21.3, 13.2
2025-11-27T18:34:27.260090, 88, 21.5, 13.3
2025-11-27T18:49:28.794547, 87, 21.7, 13.3
2025-11-27T19:04:30.327284, 88, 21.8, 13.3
2025-11-27T19:19:31.953091, 88, 21.8, 13.3
2025-11-27T19:34:33.756826, 87, 21.9, 13.4
2025-11-27T19:49:35.298161, 88, 22.0, 13.4
2025-11-27T20:04:36.925994, 87, 21.7, 13.5
2025-11-27T20:19:38.469310, 86, 21.6, 13.6
2025-11-27T20:34:40.008763, 86, 21.5, 13.6
2025-11-27T20:49:41.560971, 86, 21.5, 13.7
2025-11-27T21:04:43.400502, 86, 21.5, 13.8
2025-11-27T21:19:44.962580, 87, 21.6, 13.8
2025-11-27T21:34:46.532245, 87, 21.6, 13.8
2025-11-27T21:49:48.092282, 87, 21.6, 13.8
2025-11-27T22:04:49.670863, 87, 21.6, 13.8
2025-11-27T22:19:51.253632, 88, 21.5, 13.8
2025-11-27T22:34:52.732740, 88, 21.6, 13.6
2025-11-27T23:04:54.767496, 88, 21.5, 13.7
2025-11-27T23:19:56.214185, 89, 21.6, 13.7
